Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
128594,0.102038665,1.37967127,1.582824544,4.406452733,0.568576509,1.239848653,0.218075473,0.263319556,-1.627920589,1.341271969,-1.358263607,-0.534362898,0.205675863,-0.058687273,0.174844247,-0.182555145,0.260611893,-0.297750204,1.454629154,0.160032778,-0.301256392,-0.758212738,0.245075634,0.534000747,-1.249509877,-0.165586982,0.262911918,0.235518546,0,0
128396,-1.259876091,0.022375211,1.584669665,-0.530100698,-0.675332039,0.331651457,-0.672956961,0.828077987,0.50741847,-0.75810993,-0.278918874,-0.116503261,-1.143558014,0.179574306,-0.041715092,1.307232863,-1.029038678,1.427452015,-0.206101238,-0.215892972,0.371037496,0.831691829,-0.101223869,-0.490673782,-0.521792891,0.305065128,-0.094886397,0.067129395,57.8,0
25231,-16.59866474,10.5417508,-19.81898181,6.017294647,-13.02590105,-4.128779003,-14.11886485,11.161144,-4.099551431,-9.222825507,6.329364676,-8.952190712,-0.138363691,-9.825054421,0.057223592,-7.541687424,-14.25959859,-5.035051524,1.43226793,1.534919821,1.725852827,-1.151605776,-0.680051902,0.108175915,1.066878341,-0.233720431,1.707520552,0.511423169,99.99,1
56887,-0.075483466,1.812354584,-2.56698081,4.127548607,-1.62853157,-0.805895446,-3.390134545,1.019353262,-2.451251252,-3.555834927,4.31571103,-5.479801677,-2.115503156,-5.588785577,0.280108069,-3.507230624,-7.457094938,-2.325491682,-0.440434553,0.338598141,0.794372452,0.270471232,-0.143624141,0.013565915,0.634203129,0.213693187,0.773625467,0.387434055,5,1
34687,-0.860826892,3.131789633,-5.052968134,5.420940709,-2.494141416,-1.811286628,-5.479117451,1.189471987,-3.908205793,-7.060746182,4.729974154,-8.629054408,1.178797963,-11.18206341,0.445243113,-6.532982278,-13.38925072,-4.480412567,0.432054207,1.08575952,1.19269354,0.090355811,-0.341880851,-0.215924151,1.053031946,0.271139003,1.373299577,0.691195096,19.02,1
128559,-0.331843999,1.58705752,-0.048831099,0.894015626,0.952703239,-0.80226425,1.532668644,-0.362861655,-0.674911075,0.266557343,-0.832248187,0.621373328,1.077381813,0.151633825,-0.451004728,-1.297182209,0.108496351,-0.549701971,0.715234706,0.252508076,0.094144875,0.755448983,-0.309583396,0.038470703,0.120579545,-0.374631853,0.561844187,0.302543521,11.42,0
60353,-3.975216475,0.581573271,-1.880372107,4.31924128,-3.02432976,1.240792771,-1.909558926,0.660717557,-2.752610565,-3.550385399,4.838964187,-6.040235379,-0.374460484,-6.221945359,0.958758444,-5.073642635,-10.44100867,-3.755524601,0.606452965,-0.656511434,0.578984296,1.39731082,1.04532195,-0.303999869,0.005294959,0.235435244,0.962014797,-0.673557393,454.82,1
58067,-0.264868684,3.386139969,-3.45499699,4.367629058,3.336060428,-2.053918423,0.256890458,-2.957235441,-2.855797234,-2.808455543,1.847503511,-2.414822338,-2.573224542,-6.59912613,0.123470383,2.572371808,6.609365809,2.5306698,-3.602657251,0.482513022,-1.394503794,-0.166029307,-1.452081183,-0.251814671,1.243460543,0.452786777,0.132218076,0.424599466,1,1
128652,1.323387513,-1.852297264,-0.509236621,-0.206387998,-1.369253176,-0.189872269,-0.406821617,-0.001877136,2.030744813,-0.771834525,-0.734535143,0.929075196,0.008029491,-0.456322729,-0.251923035,-0.40678734,0.189084311,-0.684898759,0.402496323,0.511045361,-0.030812614,-0.539118932,0.15167568,1.143193027,-0.70044109,0.315101389,-0.08037647,0.022538357,347,0
128480,1.859899027,-1.14455684,-0.674116522,0.430668337,-0.728786081,0.512115413,-0.911177698,0.233933052,-0.101382418,1.122525065,-0.581485219,-0.328302945,-1.061841528,0.294748201,-0.114029039,-0.610209571,-0.881280269,2.15835742,-0.63994872,-0.493293605,-0.49081938,-1.168622853,0.236324941,-1.250073878,-0.487510136,-0.895711807,0.050726359,-0.024064753,120,0
58222,-1.322789063,1.552768211,-2.276920704,2.992117391,-1.94706392,-0.48028825,-1.362387523,0.953242227,-2.32962886,-3.393553481,3.128439692,-3.570393731,-0.595198191,-3.988415055,0.995905842,-2.843784559,-4.826246116,-0.703883465,2.152214558,0.988493487,0.614968997,-0.195199717,0.590711262,-0.233377664,-0.164285287,-0.277497871,0.428610085,0.246393746,270,1
32745,-2.17913506,0.020217918,-2.182732796,2.572046261,-3.663733112,0.081567933,0.268048731,0.660437429,-2.374027363,-3.58281002,1.975821062,-3.500542265,0.170681027,-2.735940374,1.670251104,-4.046292997,-5.079479085,-2.586857045,1.669260553,1.9579603,1.026421111,0.299613502,1.656800007,0.328432502,0.106456828,0.691774506,0.196778974,0.241085157,717.15,1
50706,-8.461844701,6.866198415,-11.83826922,4.194210967,-6.923097097,-3.221146649,-7.553496511,6.015618187,-2.46614344,-6.246243185,2.94398522,-6.512389337,-0.698175947,-7.543645932,0.926455284,-4.330294806,-7.339697964,-2.550900854,0.645904896,0.814710156,0.918244481,-0.715366337,0.210747336,-0.060211474,0.509534595,-0.257283693,1.170026516,0.229300915,99.99,1
128709,2.352060135,-1.435424113,-1.348684951,-1.49401828,-1.025874272,-0.604724689,-1.000522342,-0.226579385,-0.896261097,1.549795233,-2.07433848,-1.390277358,-0.453760917,-0.40987441,-0.884887632,-0.822419095,0.598633666,0.093276181,0.349204134,-0.496631018,-0.142447312,0.220861642,0.007973285,-0.7156233,0.170216813,0.083002025,-5.84E-05,-0.06922982,15,0
128664,-0.754330758,-0.13147928,0.60492082,-1.304966212,0.432596057,-1.075463194,1.17970885,-0.114395912,0.486508386,-1.398168321,-1.338221182,-0.148730193,-1.076001874,0.084827845,-1.19996733,-0.052631991,-0.524325033,-0.597932313,-1.067077013,-0.021320188,-0.036231473,-0.352272117,0.149001897,-0.053812266,0.296808916,-0.269211102,-0.086393346,0.011312167,122.34,0
128648,2.02144491,-0.876658453,-0.757966423,-0.345214195,-0.917162822,-0.887373348,-0.418800504,-0.248000265,-0.308369729,0.787780223,-1.032527318,0.171517665,0.487728626,-0.022295805,0.155167884,-1.249544847,-0.185791369,0.473938526,-0.546346105,-0.462496294,-0.822162014,-1.977363916,0.540344375,-0.189076116,-0.795479495,0.043384637,-0.045970227,-0.032897142,73.9,0
94362,-26.45774465,16.4974719,-30.17731746,8.904156771,-17.89259969,-1.227903881,-31.19732855,-11.43892041,-9.462572605,-22.18708856,4.419996602,-10.59230501,-0.703795804,-3.926207316,-2.400246492,-6.80988994,-12.46231495,-5.501050784,-0.567939573,2.812241109,-8.755698321,3.460893345,0.896537504,0.254835537,-0.738096559,-0.966564234,-7.263482146,-1.324884307,1,1
75851,-4.793667431,3.418910653,-5.074444533,4.035986943,-3.527874599,-1.923241502,-5.065980838,1.99688476,-3.097379164,-6.447202274,3.775578439,-7.498783455,0.231306922,-8.658268432,1.343307657,-6.17333086,-10.70801825,-3.504894192,1.884044257,0.342122343,1.168617819,0.289530904,-0.371888204,0.144761277,0.084734825,-0.197431471,0.328671522,0.835394921,99.85,1
21662,-18.01856119,10.55860019,-24.66774125,11.78618036,-10.56465657,-2.645681199,-18.02346767,2.693655403,-6.219463628,-12.74476079,9.318137685,-13.37785743,1.021923868,-12.78434589,-0.451145843,-7.551364931,-11.32599687,-4.701252777,0.516317073,1.007703205,-2.319479462,0.908838783,1.352903707,-1.059222338,0.185750942,0.687037384,2.078080584,-1.429517023,1,1
154278,-1.600211299,-3.488130181,-6.459302807,3.246815663,-1.614607699,-1.260374549,0.288223322,-0.048963991,-0.734974618,-4.441484081,2.944374842,-3.805468984,-2.102226835,-6.106183273,-0.6417364,-1.555962896,-2.084067071,0.394247353,0.083379723,3.189354896,1.191174807,-0.967141445,-1.463420524,-0.624230851,-0.176461532,0.400348351,0.152946864,0.477774925,1504.93,1
128771,0.109117569,0.067648353,0.271904676,-0.980480361,-0.466230307,-0.120212416,0.404250062,-0.052240685,-1.047398416,0.664311599,-0.084103061,-0.328314917,-0.822756649,0.291736836,-0.732730865,-1.29289296,-0.452956743,1.911129092,-0.182706431,-0.601376195,-0.194211983,-0.057072745,0.183438629,-0.3818092,-1.458725003,0.091167169,0.153281235,0.235311497,72.87,0
128711,-1.477431216,0.590664671,0.335143443,-0.299424132,-0.972674816,-0.390012382,0.122008528,0.370975508,0.913389143,0.092822721,-1.336222505,0.032687939,0.048816135,-0.196342425,0.218393557,0.252900967,-0.301778566,0.276950112,0.02614489,0.044338108,0.225905149,1.094395112,-0.071453518,0.063408402,-0.805885288,0.704120979,0.480669412,0.371199939,116.8,0
128516,-1.60531999,-0.099729064,-0.761847148,-0.217923504,1.501035767,-0.172437764,0.248122915,0.473782908,-0.000272426,-0.362453347,-0.32940415,0.536952254,0.380143885,0.656510988,1.310088893,-1.225374773,0.504458404,-1.265515364,-0.993293453,-0.515854378,0.414621388,1.806485655,0.912983777,-0.99917335,-0.763146594,-0.104569004,0.274969891,0.281218836,0.99,0
128743,-0.680198115,1.296977153,0.01136822,-0.728273577,0.367686644,-1.08591896,0.947835988,-0.240045654,0.456067709,0.419010831,-0.792307261,0.246625496,0.143295258,-0.121119149,-0.32282043,-0.224696646,-0.39153127,-0.901752862,-0.208003214,0.180308534,-0.281214132,-0.581800367,0.123069306,-0.025849658,-0.415720584,0.126756181,0.182001602,0.238070251,0.99,0
128667,-0.064996808,0.665549857,-0.515651553,-0.075813602,0.883116164,-1.523329244,0.729841681,-0.16177806,0.198999228,-0.723074298,-0.687595443,-0.815805177,-1.143441172,-0.598137355,0.869105426,0.017410485,0.553687433,0.759302935,-0.252382217,0.047194222,0.282702802,0.920738849,-0.105080194,-0.136425424,-0.357725733,-0.130853236,0.370701909,0.194751159,11.38,0
127463,1.891897016,0.048278085,-1.806755651,0.610077992,0.191545948,-1.489647446,0.472806878,-0.48595461,0.399944786,-0.587919148,-0.110501087,0.670290529,1.169536571,-1.044511596,0.790539599,0.189723877,0.415773647,0.416575881,-0.486478439,0.044637975,0.255594337,0.778170378,-0.110148816,0.009998048,0.260248224,-0.116966159,-0.009601966,-0.01139128,88.77,0
128489,-1.90196907,-2.533908152,0.944624125,-0.929380289,-0.704375193,-0.84916799,-1.087638305,0.699901272,-0.0422815,-0.536481042,-1.700195015,-1.063193497,-1.367475174,-0.338871762,-1.083719905,1.049859183,0.743913076,-1.228547994,0.569355637,0.736921518,0.28983567,-0.199304863,0.456355447,-0.063912366,-0.116914989,-0.373926918,-0.131815891,-0.344403107,203.53,0
128596,-11.05285192,-8.115722853,-1.916867471,7.300225951,0.473656703,0.059881083,0.234778867,-0.131527174,-0.793239288,1.5699406,-1.431815139,-0.831168925,-0.416873975,0.654128865,1.526672989,1.326460472,0.567868508,-0.184824202,2.136387461,-3.73394768,-1.209435534,-1.400557608,2.159785992,0.890267195,0.72803483,0.288584293,3.551662235,-5.048979167,28.75,0
147501,-1.611877338,-0.408409923,-3.829761676,6.249461761,-3.360921609,1.147963582,1.858424853,0.474858318,-3.838398816,-1.445374957,2.113900014,-3.259702465,-0.315347339,-1.808102973,-0.741877295,-2.986920088,-4.815863011,-1.271654588,1.701685024,2.42567743,1.245582186,0.616382702,2.25143888,-0.066096392,0.538710327,0.541325493,-0.136243382,-0.009852256,996.27,1
128622,-0.900397746,0.216935229,-0.93063597,0.087726169,0.836911872,-1.668767856,0.469510186,0.010494056,0.34845071,-0.609560703,-0.834317684,-0.945505952,-1.46388071,-0.427133957,0.965374675,0.119870023,0.617380078,0.824156924,-0.232937133,-0.027088826,0.273959893,0.831218279,-0.275664507,-0.170103869,-0.422309753,-0.172484894,0.012566185,-0.194734586,38.96,0
43369,-3.365318521,2.426503265,-3.752226527,0.276016598,-2.305870297,-1.961578319,-3.029283445,-1.674461748,0.183961286,-4.980928438,3.657881667,-6.409822355,-1.087310295,-8.509433187,1.432571787,-5.369890011,-9.0690794,-2.819806596,0.874542948,-0.036837326,2.070008164,-0.512625728,-0.248501692,0.126549624,0.104166257,-1.055997326,-1.200164967,-1.012065843,88,1
68357,1.23260447,-0.548931183,1.087872669,0.89408182,-1.433054899,-0.356797142,-0.717492197,0.003166531,-0.100396733,0.543187256,-1.039417068,0.285261609,-0.206006568,-0.498521776,-1.064108451,-2.156036543,0.564761098,0.83785666,-0.72898976,-0.576274061,-0.448670517,-0.517567968,0.012833335,0.699216728,0.527257981,-0.322606503,0.080805437,0.035427182,19.59,1
128695,1.834473794,-0.609325983,-0.622900358,0.123494104,0.394597954,1.946006165,-0.968334228,0.597158395,1.132578038,-0.197557845,-0.137595985,0.908738555,0.670686014,-0.253969445,1.397681343,-0.938000538,0.610105905,-1.910910277,-1.734047586,-0.261971345,0.300670242,1.244376698,0.2653696,-0.691706984,-0.471381958,0.716790195,0.047520159,-0.057763913,7.75,0
128786,1.840283146,-0.523256918,-0.471621435,0.447462491,-0.516778844,-0.229214567,-0.419334934,0.036309482,0.714724565,0.173830667,0.642100989,1.080998133,0.245464777,0.125572417,-0.197230327,0.682945494,-0.906497028,0.156475678,0.257511158,-0.038007621,-0.17759318,-0.584449503,0.315576936,-0.356649738,-0.590804823,-0.070266371,-0.032794345,-0.040200684,75.83,0
110087,1.934946456,0.650677737,-0.286957049,3.987828091,0.316051835,-0.099449376,-0.021483158,-0.172327299,0.508730035,1.072955206,-0.427567391,-2.777649224,1.637140149,1.571080121,-1.445366818,0.908649625,-0.122016068,-0.104109917,-1.684021634,-0.344452124,-0.173601631,-0.190973582,0.219975571,-0.216596551,-0.136691886,-0.12995365,-0.050076835,-0.051081896,1,1
128538,2.143939584,-0.500922323,-1.13003805,-0.643862745,-0.622634966,-1.208704676,-0.493503623,-0.268259971,-0.336401966,0.189927852,-0.104322564,-0.187237751,0.756546916,-1.605338187,0.101754185,1.360479639,1.205931864,-1.559771982,0.573881654,0.046360765,-0.320680506,-0.914501851,0.451295238,-0.156967248,-0.530468197,-0.675175803,0.012604167,-0.01473259,19.95,0
128593,1.987217061,-0.128805429,-1.202244802,0.206448854,0.195950913,-0.465170854,0.09671643,-0.136081407,0.16627871,0.205796464,1.081656008,1.442088631,0.645572831,0.335143271,-0.687031765,0.081085466,-0.586920202,-0.424466759,0.423423778,-0.099561724,-0.220950814,-0.595258828,0.341684771,0.781655049,-0.30010641,0.137697557,-0.079219191,-0.05767271,22.77,0
28658,-28.52426759,15.87692299,-29.46873209,6.447591402,-20.78600004,-4.865613418,-19.50108408,18.74887195,-3.642989819,-7.939642419,4.184673689,-5.835075215,1.215959645,-5.330143782,-0.118631138,-5.367775276,-11.43175691,-4.696924444,0.692688412,1.706889062,1.805769784,-2.119376168,-1.317449622,0.16984563,2.051687335,-0.210502,1.301733965,0.380246181,99.99,1
128568,2.048636995,0.683306873,-2.338827199,0.768137034,0.638675283,-1.78721135,0.464081222,-0.485524017,0.312184906,-1.237109197,0.424767897,0.458023139,1.267244943,-2.790435661,0.928092953,0.708080014,1.699275253,1.109171824,-0.710476678,-0.071471807,0.112882438,0.592420533,-0.061924575,-0.132811607,0.300453677,-0.107508936,0.028565897,0.010703334,1,0
47545,1.176715759,0.557090903,-0.490799623,0.756424293,0.249191559,-0.781870547,0.228750322,-0.040840079,-0.432110564,-0.585778431,2.281939376,0.654566719,-0.310379432,-1.043705225,0.513750399,0.399177755,1.143130078,0.256013886,-0.511210088,-0.102771805,-0.062166,-0.12816813,-0.04017599,0.110040347,0.437891432,0.368808854,-0.018287348,0.031173403,0.76,1
128461,1.94462134,0.182096994,-0.713723454,3.625721105,0.617082064,1.262567218,-0.364029671,0.298030222,-0.280891708,1.490410067,-1.376587919,-0.222933828,-0.851883609,-0.039788762,-2.461272796,1.009452682,-1.085530754,0.571213347,-0.453675538,-0.328229671,0.034481577,0.323969042,-0.08987503,-1.402431321,0.227449264,0.20296481,-0.013820778,-0.07311841,0,0
128439,2.101507788,-1.481752195,-2.806315802,-1.530623778,-0.204762433,-1.313522814,0.245784043,-0.664014772,-2.095354485,1.671013588,-1.17681337,-1.183015126,0.062778936,0.339697186,-0.591896444,-1.330362306,0.729638467,-0.260557589,0.023830731,-0.108722358,0.197890631,0.69812732,-0.285208057,0.638616816,0.630823054,0.260688138,-0.108350138,-0.053834481,183.59,0
45463,-1.476893436,2.122313792,-1.22946956,1.201848798,-0.343264388,-1.317703909,-1.528142159,-0.620953383,-1.213040323,-2.975267248,3.532219602,-3.68263987,-1.154777486,-5.165229227,-0.240091425,-2.404927288,-5.671738641,-0.994293951,-0.289935891,0.276893466,1.186035605,-0.04021487,-0.238930087,0.110144326,0.04541837,-0.569232317,0.481018702,-0.047555443,1,1
128759,-0.528610277,1.463419036,-0.298017371,0.919277494,0.552828759,-0.583133407,1.028700327,0.273295333,-1.095140634,-0.068109275,0.534706097,0.750784384,-0.340429071,1.017450032,-1.059627011,-0.91643303,0.144268193,0.150002016,1.003346544,-0.016568993,0.221798323,0.779551467,-0.200849558,0.03169341,0.013936526,-0.395649184,0.305414686,0.1727996,25.71,0
127464,0.115845908,1.251378846,0.594594303,2.851576901,1.178214594,0.507633915,0.895585249,0.058209906,-1.349872986,0.707752414,-1.822571896,-0.319493854,0.262987756,-0.250027293,-1.960676828,0.555630597,-0.752681912,-0.350523583,-1.484914581,-0.211572044,0.129080577,0.461966802,-0.15403832,0.574807787,-0.023570008,-0.000782475,0.011396894,0.007448395,7.55,0
128772,-1.333197443,0.268529102,1.588617854,-0.758882621,0.179450845,-0.44566224,0.895981533,-0.526440251,1.651451584,0.975503576,-1.169679723,-1.038731941,-1.28784426,-0.972844651,0.278038145,0.050681325,-0.859448578,0.227933564,-0.328186068,0.405943759,-0.128606149,0.767262937,-0.23013694,-0.083132102,0.037738895,0.583829173,0.183454749,-0.1644965,54.05,0
85285,-6.713406972,3.921104152,-9.746678217,5.148262549,-5.15156272,-2.099388657,-5.937766832,3.578779604,-4.684951751,-8.537757687,6.348979303,-8.681608932,0.251179385,-11.60800226,-0.351568782,-5.363566433,-11.93909151,-3.58360287,0.897402406,0.135711323,0.954272202,-0.451086449,0.127214424,-0.339449869,0.394095514,1.075295099,1.649905909,-0.394905372,252.92,1
128732,1.916525358,-0.092658761,-1.805676119,1.219299463,0.522921516,-0.450381225,0.406457138,-0.079008458,0.2140299,0.457456321,0.404594869,-0.040979612,-2.246322436,1.108574511,-0.960818125,-0.427576653,-0.281331319,0.106516264,0.068426496,-0.303585459,0.099358513,0.256266564,0.013052466,0.658278387,0.363786775,-0.540522636,-0.043451968,-0.062140314,48.1,0
128560,-0.395837223,1.004180478,1.308882618,0.449208814,0.779212846,1.188312144,0.264756563,0.380886314,-0.407020894,-0.06861856,0.089760844,0.761944496,0.978035242,-0.10994789,0.087620789,0.271974584,-0.883048882,0.780021962,1.137638293,0.252037303,-0.149754385,-0.24475585,-0.16154296,-0.24650398,-0.173035503,-0.728611262,0.443869155,0.210917348,5,0
55279,-5.753851922,0.577609831,-6.312781518,5.159401364,-1.69831985,-2.68328644,-7.934389138,2.37354992,-3.073078869,-7.145136625,6.25006759,-9.150822685,-1.37614147,-9.982584707,1.202216968,-7.565042492,-13.69147445,-4.366867281,2.181422736,0.017500021,1.177852408,0.175331359,-1.211123321,-0.446891082,-0.405520353,-0.16579749,1.505515913,0.35949205,1,1
128593,1.880490447,0.360386071,0.161261113,3.75118163,0.046089409,0.70778875,-0.492213018,0.130273621,-0.47178811,1.325132998,-1.22704253,0.472382735,1.467498405,-0.557945148,-0.685662113,1.17237605,-1.034476967,-0.078768865,-1.720757252,-0.164992456,0.17895307,0.662930513,0.201938233,0.74535976,-0.165391262,-0.009126021,0.020524267,-0.021525505,4.99,0
128601,-1.005115779,0.258744666,2.677679871,-0.33874319,-1.271569337,1.434825511,-0.037025358,0.413490288,0.878919632,-0.751685778,-0.108753231,0.394395956,-0.487128175,-0.852482307,-0.996575167,0.296663415,-0.394211569,0.886804126,0.755277151,-0.094132941,0.168422678,0.746147351,-0.44083523,-0.320871092,0.256245507,0.768284556,-0.125811788,0.017878162,127,0
128502,-1.143697996,0.933782471,1.420668622,-1.351034456,0.457504376,0.437416791,0.485493594,-0.151145609,1.990534567,-0.423757973,-1.242245887,-0.084429409,0.103809015,-3.077863516,-1.457178416,0.676220901,-0.074151404,0.235561529,-1.378717876,0.206971444,-0.252546054,0.105219233,-0.217475827,0.332982808,-0.467493382,0.035819532,-0.689017027,-0.633664568,4.32,0
128742,1.921484481,0.360391415,-0.422997982,3.863618644,0.44229344,0.790029712,-0.188164973,0.090370036,-0.342753023,1.265972882,-1.879753067,0.225442071,0.62798339,-0.497676943,-1.96480007,0.458823922,-0.563188623,-0.424429796,-1.14142734,-0.239952118,0.065435021,0.476457302,0.069313948,0.498280735,0.187245338,0.115149393,-0.003689035,-0.041541588,1.51,0
127464,2.080067614,-0.176893752,-1.440209123,0.312946486,0.157181411,-0.630723421,0.049882894,-0.115348084,1.08899626,-0.075829911,-1.425997594,-0.503635133,-1.724479153,0.606975495,0.191816432,-0.26791637,-0.252382504,-0.342338594,0.382457252,-0.335048314,-0.29052071,-0.754349848,0.283789855,0.399223604,-0.05385509,-0.55064677,-0.026242394,-0.051433649,1.18,0
128618,-0.815821015,-0.946723203,-0.013305974,-2.38636284,1.221788049,-0.626517179,0.235958256,0.000759788,-1.474428693,0.088730461,0.142373688,-0.606701811,-0.039318426,0.104127868,-0.977814426,1.512356633,-0.661048087,-0.341313255,0.25923155,0.421213448,0.664686064,1.366610466,-0.044769838,0.127409403,0.108253867,-0.099530038,0.047782022,0.169466269,96.75,0
128541,2.178686653,-1.02157121,-1.259017634,-1.186413028,-0.322177405,0.097552012,-0.824720067,-0.023210422,-0.253427148,0.903922799,-0.261798936,-0.076620573,0.591465829,-0.2816999,-0.604357691,1.585709155,-0.547280603,-0.484931442,1.368485952,0.088720779,0.183834401,0.524020444,-0.034296427,-1.353178514,0.010508673,-0.117873306,-0.013110914,-0.070272722,40,0
128386,-0.232058576,2.043335218,-0.697813861,2.59583938,1.642529633,-0.201953268,1.294072575,0.105558891,-2.473248054,0.780491822,-1.452392225,0.033251305,1.286824467,0.570208813,-1.219876416,0.732680063,-0.912574466,-0.517730269,-1.620185529,-0.281393798,0.207351535,0.360359912,-0.164081675,0.481008003,0.176783479,-0.030972438,-0.298968526,-0.06857537,0,0
127437,-1.871433126,1.055023362,0.27563795,-1.091427164,0.448419461,-0.386038495,0.374520142,0.868097886,-0.9988611,-1.295274368,0.399401748,0.899539277,-0.308290122,0.94322966,-1.449420445,0.325635603,-0.264563365,-0.271913615,-0.127851525,-0.309966327,-0.087356881,-0.711339867,-0.322367631,0.721087652,0.652575079,0.252302812,-0.416528068,-0.181986077,25.36,0
144808,-2.405207092,2.94382339,-7.616654221,3.533373872,-5.417493628,-0.112631915,-1.329371563,1.709416808,-2.322715609,-6.54098852,4.404578482,-4.93815929,-0.74098464,-7.462960627,0.53496766,-4.671031532,-4.472403254,-0.9820899,3.490068593,-0.338706731,0.652683372,0.414132297,0.023869073,-0.260616387,0.405316462,0.029106742,0.519806552,-0.469537114,667.55,1
128662,1.875645432,0.015964203,-1.622806438,2.910039333,2.506358246,4.709985468,-0.82862223,1.135761789,-0.395932466,1.310709489,-0.945663301,-0.007849222,-0.341644437,-0.120981853,-1.531197924,0.303851108,-0.471388752,-0.592402583,-1.389162917,-0.24897778,0.080913346,0.403530343,0.119767306,0.707615142,0.139545195,0.155523224,0.016089637,-0.053628778,1.51,0
128493,2.034026703,-0.208328722,-0.879314429,0.029074261,-0.236303057,-0.731469838,-0.198127916,-0.041502111,0.457284414,0.286163603,0.729884824,0.383605097,-0.938594143,0.714849764,0.283140959,0.765567115,-0.879884632,-0.087153079,0.437226632,-0.250818966,-0.44194072,-1.362491718,0.516907714,-0.415488193,-0.743053374,0.024739432,-0.077905702,-0.064243635,0.68,0
128424,1.843800203,-0.688700572,-3.213343852,-0.580677651,2.584092996,3.170459698,0.01082415,0.624878885,0.220534648,0.072086999,-0.129678998,0.330474888,-0.329596898,0.649813278,-0.005096333,-0.622486734,-0.150112219,-0.936695157,0.036089351,0.08007478,0.034561447,-0.079440862,0.011705095,0.767419826,0.169633296,0.568993215,-0.100609825,-0.062593066,124.99,0
128434,-0.089102998,1.067125146,-1.185589631,0.224747583,0.45361223,-1.349745118,0.807968281,0.056792391,-0.350277842,-0.930213328,-0.648547642,0.059652645,0.034945571,-0.682370764,-0.144420684,0.056489111,0.928772554,-0.140721848,0.019137822,-0.290895768,-0.083081225,-0.217935733,0.301434538,-0.108044893,-0.543884775,0.133634028,-0.216197038,-0.083571536,33.9,0
142409,-1.172182919,1.66171287,-3.049637019,2.555058434,3.669034614,-3.162998372,-5.985640116,-2.179935239,-1.120292277,-3.07555831,0.997448763,-3.191914768,-1.514856776,-4.267296067,-0.159553975,-2.916462628,-2.819906111,-1.417230801,0.325194943,0.548106363,-0.812097797,-0.295360726,-5.988806443,0.714380801,-1.600023592,-0.634782934,0.822713228,0.494375178,2,1
116067,0.949240655,1.333519013,-4.855402014,1.835005883,-1.053245292,-2.56282607,-2.286985626,0.26090649,-0.895365546,-4.542612038,2.453710378,-4.925198695,-1.200411971,-6.424372113,1.014897491,-3.129421322,-5.147038783,-1.815436529,0.520496923,0.424608329,0.30659817,-0.854626652,0.101176996,-0.28149741,0.024443939,-0.107944112,0.62528855,0.315677391,65,1
41170,-6.498086169,4.75051466,-8.966557831,7.098854313,-6.958376223,-2.822126187,-10.33340566,4.031907302,-6.64877821,-11.63441442,6.877570898,-13.69768562,0.463040402,-13.0441824,-0.309229266,-12.31757972,-24.01909855,-9.335193079,1.951890495,0.568338011,2.158143084,0.111510363,0.216413836,0.584661255,0.760359508,0.081972343,1.415067511,0.035124145,83.38,1
128628,0.096496336,0.923430242,-0.345826007,-0.618395509,0.821590085,-0.61584268,0.801645738,0.084394713,-0.165762186,-0.634831393,0.955804989,0.088059562,-1.09080915,-0.616057899,-0.840818122,0.536046935,0.219497151,0.357574654,0.018757016,-0.041664019,-0.293861905,-0.779241558,0.106713306,0.633867841,-0.502697819,0.090023546,0.212879053,0.073260394,1.29,0
128550,2.04170246,0.014816401,-1.066364641,0.46668064,-0.264307791,-1.570478248,0.233488687,-0.431471908,0.566541489,0.00333685,-0.277475188,0.579410537,0.273113596,0.429107588,0.714385624,-0.315250496,-0.382913719,-0.193114564,-0.41567141,-0.241786169,0.289993683,1.019604346,0.04927064,0.505375235,0.206846362,-0.13086136,-0.013764045,-0.052732107,1,0
128678,1.711670306,-0.774452359,-0.755088679,0.327957622,-0.456468633,-0.19107085,-0.28733306,-0.099347608,1.230773398,-0.308496287,-0.856389922,0.807558206,1.117846981,-0.153758994,1.048765637,0.224695272,-0.813856007,0.397356862,-0.298945287,0.186211857,0.314521891,0.749391745,-0.017148789,0.609244048,-0.046218278,-0.605463308,0.029717906,0.002176215,165.25,0
128742,1.881721376,0.20125221,-0.180083341,4.063509214,-0.149050391,0.22018011,-0.301867986,0.135565247,0.007212974,1.335051822,-1.940589538,-0.874669916,-1.827710025,0.013941296,-1.723826698,0.393821609,-0.234410007,-0.359166035,-1.32515648,-0.442254068,0.06921162,0.420141074,0.108199867,-0.052049965,0.0322893,0.143459751,-0.010376924,-0.051382117,0,0
128425,1.949717444,-0.403397261,-0.887052792,0.56904201,-0.154882458,-0.088110979,-0.194905723,0.037467355,1.268212681,-0.161875723,0.070776463,1.34665524,-0.510066027,-0.029046214,-2.145172183,-0.778923148,-0.016496615,-0.418701041,1.019321721,-0.264595967,-0.311034653,-0.523901573,0.189164284,-0.404360707,-0.00491074,-0.495621834,0.012619799,-0.063223728,14.31,0
